fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,fouls_drawn,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,dribbles_attempts,fouls_committed,shots_total,passes_key,shots_on,goals_total,dribbles_success,dribbles_past,tackles_blocks,offsides,penalty_commited,penalty_won
1388614,FC Schalke 04,174,1972,Loris Karius,https://media.api-sports.io/football/players/1972.png,90.0,1,G,6.6,False,False,1,0.0,2.0,24.0,11,1.0,1.0,1.0,1,0,0,0,0.0,,,,,,,,,,,,,,
1388614,FC Schalke 04,174,266192,Adrian Gantenbein,https://media.api-sports.io/football/players/266192.png,88.0,17,D,6.6,False,False,0,0.0,,27.0,16,10.0,5.0,2.0,1,0,0,0,,3.0,3.0,2.0,3.0,,,,,,,,,,
1388614,FC Schalke 04,174,90977,Timo Becker,https://media.api-sports.io/football/players/90977.png,90.0,5,D,7.3,True,False,0,0.0,,34.0,22,9.0,6.0,,1,0,0,0,,3.0,3.0,,1.0,1.0,1.0,,,,,,,,
1388614,FC Schalke 04,174,1741,Nikola Katić,https://media.api-sports.io/football/players/1741.png,90.0,25,D,8,False,False,0,0.0,,31.0,22,10.0,8.0,1.0,2,1,0,0,,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,
1388614,FC Schalke 04,174,405691,Felipe Sánchez,https://media.api-sports.io/football/players/405691.png,88.0,2,D,6.9,False,False,0,0.0,,14.0,9,6.0,4.0,,1,0,0,0,,1.0,1.0,,1.0,,,,,,,,,,
1388614,FC Schalke 04,174,361411,Vitalie Becker,https://media.api-sports.io/football/players/361411.png,90.0,33,D,7,False,False,0,0.0,,27.0,14,8.0,5.0,,0,0,0,0,,4.0,2.0,,2.0,,,,,,,,,,
1388614,FC Schalke 04,174,356492,Peter Remmert,https://media.api-sports.io/football/players/356492.png,61.0,39,M,6.9,False,False,0,1.0,,8.0,7,21.0,6.0,1.0,0,0,0,0,,1.0,,,2.0,3.0,3.0,1.0,,,,,,,
1388614,FC Schalke 04,174,88140,Ron Schallenberg,https://media.api-sports.io/football/players/88140.png,90.0,6,M,7.5,False,False,0,0.0,,35.0,27,14.0,10.0,2.0,0,0,0,0,,3.0,2.0,,3.0,1.0,,,,,,,,,
1388614,FC Schalke 04,174,280090,Soufian El-Faouzi,https://media.api-sports.io/football/players/280090.png,90.0,23,M,7.2,False,False,0,0.0,,31.0,26,15.0,7.0,1.0,0,0,0,0,,6.0,1.0,3.0,2.0,,2.0,,,,2.0,,,,
1388614,FC Schalke 04,174,24815,Christopher Antwi-Adjei,https://media.api-sports.io/football/players/24815.png,77.0,18,M,7.3,False,False,0,1.0,,14.0,11,9.0,5.0,2.0,1,0,0,0,,1.0,2.0,2.0,1.0,1.0,2.0,,,1.0,2.0,,,,
1388614,FC Schalke 04,174,115,Moussa Sylla,https://media.api-sports.io/football/players/115.png,77.0,9,F,7.5,False,False,0,0.0,,15.0,11,5.0,3.0,1.0,0,0,0,0,,,,2.0,,5.0,,4.0,1.0,2.0,,,,,
1388614,FC Schalke 04,174,380854,Max Grüger,https://media.api-sports.io/football/players/380854.png,29.0,37,M,6.3,False,True,0,0.0,,2.0,,2.0,1.0,,0,0,0,0,,,,,1.0,,,,,,,,,,
1388614,FC Schalke 04,174,24228,Bryan Lasme,https://media.api-sports.io/football/players/24228.png,14.0,11,F,6.2,False,True,0,0.0,,2.0,2,5.0,1.0,,0,0,0,0,,,,1.0,,,,,,,1.0,,,,
1388614,FC Schalke 04,174,339875,Emil Højlund,https://media.api-sports.io/football/players/339875.png,14.0,15,F,6.6,False,True,0,0.0,,5.0,5,6.0,3.0,1.0,0,0,0,0,,,,,1.0,,,,,,,,,,
1388614,FC Schalke 04,174,394663,Taylan Bulut,https://media.api-sports.io/football/players/394663.png,11.0,31,D,6.2,False,True,0,0.0,,1.0,1,3.0,1.0,,0,0,0,0,,,,,,,,,,,,,,,
1388614,FC Schalke 04,174,361362,Mertcan Ayhan,https://media.api-sports.io/football/players/361362.png,11.0,43,D,6.3,False,True,0,0.0,,2.0,1,1.0,,,0,0,0,0,,,,,,,,,,,,,,,
1388614,FC Schalke 04,174,106792,Justin Heekeren,https://media.api-sports.io/football/players/106792.png,,28,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388614,FC Schalke 04,174,178375,Henning Matriciani,https://media.api-sports.io/football/players/178375.png,,41,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388614,FC Schalke 04,174,367972,Mauro Zalazar,https://media.api-sports.io/football/players/367972.png,,16,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388614,FC Schalke 04,174,323581,Ilyes Hamache,https://media.api-sports.io/football/players/323581.png,,24,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388614,Hertha BSC,159,203380,Tjark Ernst,https://media.api-sports.io/football/players/203380.png,90.0,1,G,6.6,False,False,2,0.0,3.0,39.0,33,1.0,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,
1388614,Hertha BSC,159,38120,Deyovaisio Zeefuik,https://media.api-sports.io/football/players/38120.png,90.0,42,D,6.6,False,False,0,0.0,,64.0,57,14.0,7.0,3.0,0,0,0,0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,
1388614,Hertha BSC,159,19580,Toni Leistner,https://media.api-sports.io/football/players/19580.png,90.0,37,D,6.3,False,False,0,0.0,,55.0,49,8.0,4.0,,0,0,0,0,,,,,2.0,,1.0,,,,,1.0,,,
1388614,Hertha BSC,159,199934,Márton Dárdai,https://media.api-sports.io/football/players/199934.png,45.0,31,D,6.7,False,False,0,0.0,,32.0,18,10.0,9.0,1.0,0,0,0,0,,,1.0,,,,,,,,,,,,
1388614,Hertha BSC,159,327659,Julian Eitschberger,https://media.api-sports.io/football/players/327659.png,90.0,2,M,6.9,False,False,0,0.0,,39.0,29,18.0,10.0,3.0,0,0,0,0,,4.0,2.0,7.0,2.0,2.0,,,,3.0,1.0,,,,
1388614,Hertha BSC,159,25634,Michaël Cuisance,https://media.api-sports.io/football/players/25634.png,80.0,10,M,5.7,False,False,0,0.0,,35.0,26,11.0,2.0,,0,0,0,0,,2.0,2.0,,1.0,,,,,,1.0,,,,
1388614,Hertha BSC,159,1151,Diego Demme,https://media.api-sports.io/football/players/1151.png,90.0,6,M,6.9,False,False,0,0.0,,94.0,75,7.0,3.0,2.0,1,0,0,0,,1.0,,,2.0,,1.0,,,,,,,,
1388614,Hertha BSC,159,125618,Michał Karbownik,https://media.api-sports.io/football/players/125618.png,69.0,33,M,6.7,False,False,0,0.0,,16.0,11,10.0,4.0,1.0,0,0,0,0,,3.0,1.0,2.0,2.0,1.0,,,,,,,,,
1388614,Hertha BSC,159,342170,Maurice Krattenmacher,https://media.api-sports.io/football/players/342170.png,69.0,14,F,6.3,False,False,0,0.0,,19.0,15,12.0,4.0,3.0,0,0,0,0,,,,4.0,1.0,,,,,1.0,,,,,
1388614,Hertha BSC,159,3013,Dawid Kownacki,https://media.api-sports.io/football/players/3013.png,80.0,9,F,7.2,False,False,0,0.0,,6.0,1,15.0,7.0,2.0,0,0,0,0,,,,1.0,,,,,,,,1.0,,,
1388614,Hertha BSC,159,25167,Fabian Reese,https://media.api-sports.io/football/players/25167.png,90.0,11,F,6.6,True,False,0,0.0,,11.0,8,4.0,1.0,,0,0,0,0,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,
1388614,Hertha BSC,159,90813,Niklas Kolbe,https://media.api-sports.io/football/players/90813.png,45.0,27,D,7,False,True,0,0.0,,29.0,25,6.0,4.0,2.0,0,0,0,0,,,1.0,,,1.0,,1.0,,,,,,,
1388614,Hertha BSC,159,202614,Marten Winkler,https://media.api-sports.io/football/players/202614.png,22.0,22,F,7.2,False,True,0,1.0,,7.0,5,2.0,2.0,,0,0,0,0,,,,,,1.0,1.0,,,,,,,,
1388614,Hertha BSC,159,15755,Jón Dagur Þórsteinsson,https://media.api-sports.io/football/players/15755.png,22.0,24,F,6.2,False,True,0,0.0,,13.0,9,3.0,,,0,0,0,0,,,,1.0,1.0,,1.0,,,,,,,,
1388614,Hertha BSC,159,1665,Leon Jensen,https://media.api-sports.io/football/players/1665.png,11.0,5,M,6.5,False,True,0,0.0,,7.0,6,2.0,,,0,0,0,0,,,,,,,1.0,,,,,,,,
1388614,Hertha BSC,159,15776,Sebastian Grønning,https://media.api-sports.io/football/players/15776.png,11.0,17,F,7.3,False,True,0,0.0,,,,2.0,1.0,,0,0,0,0,,,,,,2.0,,1.0,1.0,,,,1.0,,
1388614,Hertha BSC,159,330633,Robert Kwasigroch,https://media.api-sports.io/football/players/330633.png,,13,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388614,Hertha BSC,159,53678,Agustín Rogel,https://media.api-sports.io/football/players/53678.png,,3,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388614,Hertha BSC,159,444958,Boris Mamuzah Lum,https://media.api-sports.io/football/players/444958.png,,21,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388614,Hertha BSC,159,503467,Kennet Eichhorn,https://media.api-sports.io/football/players/503467.png,,23,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,SV Darmstadt 98,181,25169,Marcel Schuhen,https://media.api-sports.io/football/players/25169.png,90.0,1,G,7.9,True,False,1,0.0,2.0,31.0,22,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388617,SV Darmstadt 98,181,282054,Clemens Riedel,https://media.api-sports.io/football/players/282054.png,90.0,38,D,7.2,False,False,0,0.0,,40.0,32,5.0,3.0,1.0,0,0,0,0,,2.0,,,,,2.0,,,,1.0,,,,
1388617,SV Darmstadt 98,181,108475,Patric Pfeiffer,https://media.api-sports.io/football/players/108475.png,90.0,6,D,6.5,False,False,0,0.0,,35.0,26,6.0,5.0,,0,0,0,0,,2.0,5.0,,1.0,1.0,,,,,,,1.0,,
1388617,SV Darmstadt 98,181,8725,Aleksandar Vukotić,https://media.api-sports.io/football/players/8725.png,90.0,20,D,8.7,False,False,0,0.0,,35.0,24,13.0,10.0,3.0,0,0,0,0,,1.0,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,
1388617,SV Darmstadt 98,181,125312,Fabian Nürnberger,https://media.api-sports.io/football/players/125312.png,85.0,15,D,6.9,False,False,0,1.0,,30.0,25,8.0,4.0,2.0,1,0,0,0,,,,,1.0,,4.0,,,,,,,,
1388617,SV Darmstadt 98,181,26073,Kai Klefisch,https://media.api-sports.io/football/players/26073.png,90.0,17,M,7.2,False,False,0,0.0,,37.0,30,4.0,2.0,,0,0,0,0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,
1388617,SV Darmstadt 98,181,33634,Hiroki Akiyama,https://media.api-sports.io/football/players/33634.png,45.0,16,M,6.7,False,False,0,0.0,,14.0,12,2.0,,,0,0,0,0,,,,,1.0,1.0,,1.0,,,,,,,
1388617,SV Darmstadt 98,181,26523,Luca Marseiler,https://media.api-sports.io/football/players/26523.png,76.0,8,M,6.3,False,False,0,0.0,,12.0,10,6.0,4.0,2.0,0,0,0,0,,,1.0,1.0,,1.0,,,,1.0,,,,,
1388617,SV Darmstadt 98,181,146009,Fraser Hornby,https://media.api-sports.io/football/players/146009.png,90.0,9,M,6.6,False,False,0,1.0,,24.0,19,15.0,5.0,1.0,1,0,0,0,,1.0,,,5.0,3.0,1.0,1.0,,,,,,,
1388617,SV Darmstadt 98,181,25307,Marco Richter,https://media.api-sports.io/football/players/25307.png,69.0,23,M,7.3,False,False,0,0.0,,16.0,12,7.0,4.0,,0,0,0,0,,3.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,
1388617,SV Darmstadt 98,181,47895,Isac Lidberg,https://media.api-sports.io/football/players/47895.png,85.0,7,F,9.9,False,False,0,0.0,,24.0,12,16.0,7.0,2.0,0,0,0,0,,,,1.0,2.0,4.0,1.0,3.0,3.0,,,,,,
1388617,SV Darmstadt 98,181,202727,Matondo-Merveille Papela,https://media.api-sports.io/football/players/202727.png,45.0,21,M,6.9,False,True,0,0.0,,15.0,11,5.0,5.0,1.0,0,0,0,0,,2.0,,2.0,,1.0,,,,2.0,,,,,
1388617,SV Darmstadt 98,181,272242,Matej Maglica,https://media.api-sports.io/football/players/272242.png,22.0,5,D,6.6,False,True,0,0.0,,7.0,4,,,,0,0,0,0,,,1.0,,,,,,,,,,,,
1388617,SV Darmstadt 98,181,26119,Leon Klassen,https://media.api-sports.io/football/players/26119.png,15.0,3,D,7.2,False,True,0,0.0,,3.0,3,,,,0,0,0,0,,,,,,,2.0,,,,,,,,
1388617,SV Darmstadt 98,181,25040,Fabian Holland,https://media.api-sports.io/football/players/25040.png,12.0,32,D,6.7,False,True,0,0.0,,1.0,1,1.0,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,SV Darmstadt 98,181,177802,Fynn Lakenmacher,https://media.api-sports.io/football/players/177802.png,12.0,19,F,6.3,False,True,0,0.0,,,,2.0,1.0,1.0,0,0,0,0,,,,1.0,,,,,,,,,,,
1388617,SV Darmstadt 98,181,25226,Alexander Brunst,https://media.api-sports.io/football/players/25226.png,,30,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,SV Darmstadt 98,181,162722,Sergio López,https://media.api-sports.io/football/players/162722.png,,2,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,SV Darmstadt 98,181,351528,Yosuke Furukawa,https://media.api-sports.io/football/players/351528.png,,44,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,SV Darmstadt 98,181,178325,Serhat-Semih Güler,https://media.api-sports.io/football/players/178325.png,,22,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,VfL Bochum,176,24785,Timo Horn,https://media.api-sports.io/football/players/24785.png,90.0,1,G,6,False,False,4,0.0,3.0,35.0,20,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388617,VfL Bochum,176,329265,Leandro Morgalla,https://media.api-sports.io/football/players/329265.png,90.0,39,D,5.7,False,False,0,0.0,,46.0,38,6.0,2.0,1.0,1,0,0,0,,,1.0,,,1.0,1.0,,,,1.0,,,,
1388617,VfL Bochum,176,713,Kevin Vogt,https://media.api-sports.io/football/players/713.png,90.0,7,D,6.9,False,False,0,0.0,,75.0,66,8.0,5.0,1.0,0,0,0,0,,2.0,2.0,,1.0,,,,,,,2.0,,,
1388617,VfL Bochum,176,178169,Philipp Strompf,https://media.api-sports.io/football/players/178169.png,64.0,3,D,6.2,False,False,0,0.0,,29.0,23,4.0,3.0,1.0,0,0,0,0,,1.0,1.0,,,,,,,,,1.0,,,
1388617,VfL Bochum,176,67861,Romario Rösch,https://media.api-sports.io/football/players/67861.png,90.0,26,M,6.7,False,False,0,0.0,,37.0,31,10.0,6.0,3.0,0,0,0,0,,2.0,3.0,1.0,2.0,,1.0,,,,1.0,,,,
1388617,VfL Bochum,176,336224,Mats Pannewig,https://media.api-sports.io/football/players/336224.png,83.0,24,M,6.2,False,False,0,0.0,,42.0,36,9.0,3.0,,0,0,0,0,,1.0,2.0,1.0,3.0,2.0,,1.0,,1.0,,1.0,,,
1388617,VfL Bochum,176,22260,Ibrahima Sissoko,https://media.api-sports.io/football/players/22260.png,90.0,6,M,6.9,False,False,0,0.0,,38.0,35,11.0,7.0,3.0,1,0,0,0,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,
1388617,VfL Bochum,176,37122,Matúš Bero,https://media.api-sports.io/football/players/37122.png,90.0,19,M,7,True,False,0,0.0,,31.0,26,6.0,2.0,,1,0,0,0,,1.0,,1.0,1.0,,2.0,,,,1.0,,,,
1388617,VfL Bochum,176,25151,Maximilian Wittek,https://media.api-sports.io/football/players/25151.png,90.0,32,M,6.5,False,False,0,0.0,,37.0,32,6.0,3.0,1.0,0,0,0,0,,1.0,1.0,,1.0,,2.0,,,,,,,,
1388617,VfL Bochum,176,26227,Moritz Broschinski,https://media.api-sports.io/football/players/26227.png,45.0,29,F,8.2,False,False,0,0.0,,10.0,7,8.0,4.0,1.0,0,0,0,0,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,
1388617,VfL Bochum,176,26287,Philipp Hofmann,https://media.api-sports.io/football/players/26287.png,64.0,33,F,6.2,False,False,0,0.0,,8.0,5,7.0,1.0,1.0,0,0,0,0,,,,,1.0,2.0,,,,,,,,,
1388617,VfL Bochum,176,277054,Mathis Clairicia,https://media.api-sports.io/football/players/277054.png,45.0,14,F,6.3,False,True,0,0.0,,14.0,11,6.0,,,0,0,0,0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,
1388617,VfL Bochum,176,397740,Kjell Wätjen,https://media.api-sports.io/football/players/397740.png,26.0,8,M,6.7,False,True,0,0.0,,14.0,9,3.0,2.0,,0,0,0,0,,2.0,1.0,1.0,,,,,,,,,,,
1388617,VfL Bochum,176,20648,Ibrahim Sissoko,https://media.api-sports.io/football/players/20648.png,26.0,9,F,5.6,False,True,0,0.0,,8.0,7,3.0,1.0,,0,0,0,0,,,,,,1.0,,,,,,,,,
1388617,VfL Bochum,176,418888,Cajetan Lenz,https://media.api-sports.io/football/players/418888.png,8.0,34,M,6.7,False,True,0,0.0,,4.0,4,3.0,1.0,,0,0,0,0,,,,1.0,,,,,,1.0,1.0,,,,
1388617,VfL Bochum,176,127929,Niclas Thiede,https://media.api-sports.io/football/players/127929.png,,22,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,VfL Bochum,176,480847,Kacper Kościerski,https://media.api-sports.io/football/players/480847.png,,35,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,VfL Bochum,176,48629,Noah Loosli,https://media.api-sports.io/football/players/48629.png,,20,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,VfL Bochum,176,19068,Felix Passlack,https://media.api-sports.io/football/players/19068.png,,15,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388617,VfL Bochum,176,162476,Colin Noah Kleine-Bekel,https://media.api-sports.io/football/players/162476.png,,5,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,SC Paderborn 07,185,327993,Dennis Seimen,https://media.api-sports.io/football/players/327993.png,90.0,41,G,6.9,False,False,1,0.0,1.0,39.0,34,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388615,SC Paderborn 07,185,119173,Marcel Hoffmeier,https://media.api-sports.io/football/players/119173.png,90.0,33,D,8.9,False,False,0,0.0,,50.0,37,9.0,9.0,2.0,0,0,0,0,,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,
1388615,SC Paderborn 07,185,203015,Tjark Lasse Scheller,https://media.api-sports.io/football/players/203015.png,84.0,25,D,7.2,False,False,0,0.0,,50.0,45,10.0,6.0,,0,0,0,0,,3.0,2.0,2.0,1.0,,,,,2.0,,,,,
1388615,SC Paderborn 07,185,178403,Calvin Brackelmann,https://media.api-sports.io/football/players/178403.png,90.0,4,D,6.7,False,False,0,0.0,,46.0,31,9.0,6.0,1.0,0,0,0,0,,2.0,1.0,,,,,,,,,,,,
1388615,SC Paderborn 07,185,163078,Laurin Curda,https://media.api-sports.io/football/players/163078.png,90.0,17,M,6.6,False,False,0,1.0,,27.0,17,11.0,4.0,,1,0,0,0,,,2.0,2.0,3.0,,2.0,,,2.0,2.0,,,,
1388615,SC Paderborn 07,185,455332,Luis Engelns,https://media.api-sports.io/football/players/455332.png,84.0,6,M,6.9,False,False,0,0.0,,38.0,32,11.0,7.0,4.0,0,0,0,0,,1.0,,,2.0,,,,,,,,,,
1388615,SC Paderborn 07,185,363156,Santiago Castaneda,https://media.api-sports.io/football/players/363156.png,69.0,5,M,6.5,False,False,0,0.0,,33.0,28,5.0,1.0,,0,0,0,0,,1.0,,,1.0,1.0,,,,,,,,,
1388615,SC Paderborn 07,185,7592,Raphael Obermair,https://media.api-sports.io/football/players/7592.png,90.0,23,M,6.7,True,False,0,0.0,,41.0,30,7.0,2.0,,0,0,0,0,,1.0,3.0,2.0,1.0,,1.0,,,,,,,,
1388615,SC Paderborn 07,185,125726,Filip Bilbija,https://media.api-sports.io/football/players/125726.png,90.0,7,F,7.7,False,False,0,0.0,,20.0,12,13.0,5.0,2.0,0,0,0,0,,2.0,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,
1388615,SC Paderborn 07,185,260780,Nick Bätzner,https://media.api-sports.io/football/players/260780.png,78.0,9,F,6.6,False,False,0,0.0,,15.0,10,5.0,2.0,,0,0,0,0,,1.0,,,,,,,,,1.0,,2.0,,
1388615,SC Paderborn 07,185,322624,Lucas Copado,https://media.api-sports.io/football/players/322624.png,78.0,28,F,7.3,False,False,0,0.0,,16.0,11,8.0,5.0,3.0,0,0,0,0,,1.0,,1.0,,,,,,,2.0,1.0,,,
1388615,SC Paderborn 07,185,334331,Mattes Hansen,https://media.api-sports.io/football/players/334331.png,22.0,22,M,6.2,False,True,0,0.0,,12.0,9,2.0,,,0,0,0,0,,,,,1.0,,,,,,,,,,
1388615,SC Paderborn 07,185,26333,Sebastian Klaas,https://media.api-sports.io/football/players/26333.png,13.0,26,M,6.3,False,True,0,0.0,,11.0,7,2.0,1.0,,0,0,0,0,,,,1.0,,,,,,1.0,1.0,,,,
1388615,SC Paderborn 07,185,26502,Adriano Grimaldi,https://media.api-sports.io/football/players/26502.png,13.0,39,F,6.5,False,True,0,0.0,,3.0,1,1.0,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,SC Paderborn 07,185,25289,Felix Götze,https://media.api-sports.io/football/players/25289.png,17.0,20,D,6.2,False,True,0,0.0,,9.0,8,2.0,1.0,,0,0,0,0,,,,,,,,,,,,,,,
1388615,SC Paderborn 07,185,328235,Stefano Marino,https://media.api-sports.io/football/players/328235.png,17.0,30,F,6.3,False,True,0,0.0,,2.0,,6.0,,,0,0,0,0,,,,2.0,1.0,1.0,,1.0,,,,,,,
1388615,SC Paderborn 07,185,25114,Markus Schubert,https://media.api-sports.io/football/players/25114.png,,1,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,SC Paderborn 07,185,334163,Kevin Krumme,https://media.api-sports.io/football/players/334163.png,,42,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,SC Paderborn 07,185,328035,Mika Baur,https://media.api-sports.io/football/players/328035.png,,14,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,SC Paderborn 07,185,327899,Marco Wörner,https://media.api-sports.io/football/players/327899.png,,18,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,Holstein Kiel,191,287792,Jonas Krumrey,https://media.api-sports.io/football/players/287792.png,90.0,21,G,7,False,False,2,0.0,1.0,35.0,30,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1388615,Holstein Kiel,191,14445,Ivan Nekić,https://media.api-sports.io/football/players/14445.png,90.0,13,D,7.3,False,False,0,0.0,,43.0,35,12.0,9.0,2.0,1,0,0,0,,3.0,2.0,2.0,2.0,,,,,2.0,,2.0,,,
1388615,Holstein Kiel,191,41578,David Zec,https://media.api-sports.io/football/players/41578.png,90.0,26,D,6.9,False,False,0,0.0,,78.0,71,5.0,4.0,,1,0,0,0,,1.0,1.0,,,,1.0,,,,1.0,,,,
1388615,Holstein Kiel,191,306338,Marko Ivezić,https://media.api-sports.io/football/players/306338.png,90.0,6,D,6.2,False,False,0,0.0,,70.0,60,5.0,3.0,,0,0,0,0,,,,,1.0,,,,,,,,,,
1388615,Holstein Kiel,191,202580,Lasse Rosenboom,https://media.api-sports.io/football/players/202580.png,56.0,23,M,6.7,False,False,0,0.0,,25.0,17,4.0,2.0,,0,0,0,0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,
1388615,Holstein Kiel,191,1729,Stefan Schwab,https://media.api-sports.io/football/players/1729.png,56.0,22,M,6.7,False,False,0,0.0,,32.0,25,7.0,3.0,1.0,0,0,0,0,,2.0,,1.0,2.0,,1.0,,,,,,,,
1388615,Holstein Kiel,191,433609,Kasper Davidsen,https://media.api-sports.io/football/players/433609.png,75.0,15,M,6.5,False,False,0,0.0,,32.0,27,6.0,2.0,,0,0,0,0,,1.0,,1.0,2.0,,,,,,,,,,
1388615,Holstein Kiel,191,119002,John Tolkin,https://media.api-sports.io/football/players/119002.png,90.0,47,M,7,False,False,0,0.0,,48.0,38,12.0,8.0,2.0,0,0,0,0,,,3.0,3.0,2.0,1.0,,,,3.0,,,,,
1388615,Holstein Kiel,191,47696,Alexander Bernhardsson,https://media.api-sports.io/football/players/47696.png,90.0,11,F,6.2,False,False,0,0.0,,27.0,18,8.0,2.0,,0,0,0,0,,2.0,,1.0,1.0,2.0,1.0,,,,,,1.0,,
1388615,Holstein Kiel,191,424,Steven Skrzybski,https://media.api-sports.io/football/players/424.png,56.0,7,F,6.3,True,False,0,0.0,,13.0,8,7.0,3.0,1.0,0,0,0,0,,1.0,,1.0,,,,,,,1.0,,,,
1388615,Holstein Kiel,191,70514,Armin Gigović,https://media.api-sports.io/football/players/70514.png,87.0,37,F,8,False,False,0,0.0,,21.0,14,10.0,4.0,1.0,0,0,0,0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,2.0,,,,
1388615,Holstein Kiel,191,371637,Jonas Therkelsen,https://media.api-sports.io/football/players/371637.png,35.0,10,M,6.2,False,True,0,0.0,,9.0,8,13.0,3.0,2.0,0,0,0,0,,1.0,2.0,2.0,1.0,,,,,,2.0,,,,
1388615,Holstein Kiel,191,26525,Finn Porath,https://media.api-sports.io/football/players/26525.png,35.0,8,M,6.9,False,True,0,0.0,,11.0,4,4.0,4.0,2.0,0,0,0,0,,1.0,,,,,,,,,,1.0,,,
1388615,Holstein Kiel,191,202514,Phil Harres,https://media.api-sports.io/football/players/202514.png,35.0,19,F,6.3,False,True,0,0.0,,8.0,3,3.0,2.0,,0,0,0,0,,,,,1.0,,,,,,,,,,
1388615,Holstein Kiel,191,280024,Robert Wagner,https://media.api-sports.io/football/players/280024.png,16.0,39,M,6.3,False,True,0,0.0,,13.0,13,2.0,1.0,,1,0,0,0,,,2.0,,,,,,,,1.0,,,,
1388615,Holstein Kiel,191,39315,Magnus Knudsen,https://media.api-sports.io/football/players/39315.png,14.0,24,M,6.3,False,True,0,0.0,,8.0,8,3.0,2.0,,0,0,0,0,,2.0,1.0,1.0,,,,,,,,,,,
1388615,Holstein Kiel,191,24952,Timon Weiner,https://media.api-sports.io/football/players/24952.png,,1,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,Holstein Kiel,191,162720,Max Geschwill,https://media.api-sports.io/football/players/162720.png,,14,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,Holstein Kiel,191,327793,Niklas Niehoff,https://media.api-sports.io/football/players/327793.png,,29,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388615,Holstein Kiel,191,202804,Marcus Müller,https://media.api-sports.io/football/players/202804.png,,25,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1388621,Karlsruher SC,785,15842,Hans Christian Bernat,https://media.api-sports.io/football/players/15842.png,90.0,1,G,6.6,False,False,2,0.0,1.0,26.0,13,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
